Date,HomeTeam,FTHG,AwayTeam,FTAG
24.04.2016,Rennes,1,Monaco,1
24.04.2016,St Etienne,2,Lorient,0
27.04.2016,Lille,0,Angers,0
29.04.2016,Paris SG,4,Rennes,0
30.04.2016,Caen,0,Bastia,0
30.04.2016,Lorient,0,Lille,1
30.04.2016,Lyon,2,Ajaccio GFCO,1
30.04.2016,Monaco,3,Guingamp,2
30.04.2016,Nantes,1,Nice,0
30.04.2016,Reims,2,Montpellier,3
30.04.2016,St Etienne,0,Toulouse,0
30.04.2016,Troyes,2,Bordeaux,4
01.05.2016,Angers,0,Marseille,1
07.05.2016,Ajaccio GFCO,0,Paris SG,4
07.05.2016,Bastia,1,Angers,0
07.05.2016,Bordeaux,3,Lorient,0
07.05.2016,Lille,0,Guingamp,0
07.05.2016,Lyon,6,Monaco,1
07.05.2016,Marseille,1,Reims,0
07.05.2016,Montpellier,2,Rennes,0
07.05.2016,Nantes,1,Caen,2
07.05.2016,Nice,2,St Etienne,0
07.05.2016,Toulouse,1,Troyes,0
11.05.2016,Bordeaux,1,Paris SG,1
14.05.2016,Angers,2,Toulouse,3
14.05.2016,Caen,1,Bordeaux,0
14.05.2016,Guingamp,2,Nice,3
14.05.2016,Lorient,1,Ajaccio GFCO,0
14.05.2016,Monaco,2,Montpellier,0
14.05.2016,Paris SG,4,Nantes,0
14.05.2016,Reims,4,Lyon,1
14.05.2016,Rennes,1,Bastia,2
14.05.2016,St Etienne,0,Lille,1
14.05.2016,Troyes,1,Marseille,1
