Date,HomeTeam,FTHG,AwayTeam,FTAG
19.03.2016,Empoli,0,Palermo,0
19.03.2016,Roma,1,Inter,1
20.03.2016,Atalanta,2,Bologna,0
20.03.2016,Frosinone,0,Fiorentina,0
20.03.2016,Milan,1,Lazio,1
20.03.2016,Napoli,3,Genoa,1
20.03.2016,Sampdoria,0,Chievo,1
20.03.2016,Sassuolo,1,Udinese,1
20.03.2016,Torino,1,Juventus,4
20.03.2016,Verona,1,Carpi,2
02.04.2016,Carpi,1,Sassuolo,3
02.04.2016,Juventus,1,Empoli,0
03.04.2016,Atalanta,2,Milan,1
03.04.2016,Chievo,3,Palermo,1
03.04.2016,Fiorentina,1,Sampdoria,1
03.04.2016,Genoa,4,Frosinone,0
03.04.2016,Inter,1,Torino,2
03.04.2016,Lazio,1,Roma,4
03.04.2016,Udinese,3,Napoli,1
04.04.2016,Bologna,0,Verona,1
09.04.2016,Chievo,1,Carpi,0
09.04.2016,Frosinone,0,Inter,1
09.04.2016,Milan,1,Juventus,2
09.04.2016,Sassuolo,0,Genoa,1
10.04.2016,Empoli,2,Fiorentina,0
10.04.2016,Napoli,3,Verona,0
10.04.2016,Palermo,0,Lazio,3
10.04.2016,Sampdoria,2,Udinese,0
10.04.2016,Torino,2,Atalanta,1
11.04.2016,Roma,1,Bologna,1
16.04.2016,Bologna,0,Torino,1
16.04.2016,Carpi,4,Genoa,1
16.04.2016,Inter,2,Napoli,0
17.04.2016,Atalanta,3,Roma,3
17.04.2016,Fiorentina,3,Sassuolo,1
17.04.2016,Juventus,4,Palermo,0
17.04.2016,Lazio,2,Empoli,0
17.04.2016,Sampdoria,0,Milan,1
17.04.2016,Udinese,0,Chievo,0
17.04.2016,Verona,1,Frosinone,2
19.04.2016,Napoli,6,Bologna,0
20.04.2016,Chievo,5,Frosinone,1
20.04.2016,Empoli,1,Verona,0
20.04.2016,Genoa,1,Inter,0
20.04.2016,Juventus,3,Lazio,0
20.04.2016,Palermo,2,Atalanta,2
20.04.2016,Roma,3,Torino,2
20.04.2016,Sassuolo,0,Sampdoria,0
20.04.2016,Udinese,2,Fiorentina,1
21.04.2016,Milan,0,Carpi,0
23.04.2016,Inter,3,Udinese,1
24.04.2016,Atalanta,1,Chievo,0
24.04.2016,Bologna,2,Genoa,0
24.04.2016,Fiorentina,1,Juventus,2
24.04.2016,Frosinone,0,Palermo,2
24.04.2016,Sampdoria,2,Lazio,1
24.04.2016,Torino,1,Sassuolo,3
25.04.2016,Carpi,1,Empoli,0
25.04.2016,Roma,1,Napoli,0
25.04.2016,Verona,2,Milan,1
30.04.2016,Chievo,0,Fiorentina,0
30.04.2016,Udinese,1,Torino,5
01.05.2016,Empoli,0,Bologna,0
01.05.2016,Juventus,2,Carpi,0
01.05.2016,Lazio,2,Inter,0
01.05.2016,Milan,3,Frosinone,3
01.05.2016,Palermo,2,Sampdoria,0
01.05.2016,Sassuolo,1,Verona,0
02.05.2016,Genoa,2,Roma,3
02.05.2016,Napoli,2,Atalanta,1
07.05.2016,Bologna,0,Milan,1
07.05.2016,Inter,2,Empoli,1
08.05.2016,Atalanta,1,Udinese,1
08.05.2016,Carpi,1,Lazio,3
08.05.2016,Fiorentina,0,Palermo,0
08.05.2016,Frosinone,0,Sassuolo,1
08.05.2016,Roma,3,Chievo,0
08.05.2016,Sampdoria,0,Genoa,3
08.05.2016,Torino,1,Napoli,2
08.05.2016,Verona,2,Juventus,1
14.05.2016,Juventus,5,Sampdoria,0
14.05.2016,Milan,1,Roma,3
14.05.2016,Napoli,4,Frosinone,0
14.05.2016,Sassuolo,3,Inter,1
15.05.2016,Chievo,0,Bologna,0
15.05.2016,Empoli,2,Torino,1
15.05.2016,Genoa,1,Atalanta,2
15.05.2016,Lazio,2,Fiorentina,4
15.05.2016,Palermo,3,Verona,2
15.05.2016,Udinese,1,Carpi,2
